decision,sku,handle,title,size,previous_status,new_status,tiny_id,tiny_codigo,quantity,quantity_source,reason,local_consult_safe,identity_resolved_safe,observed_at_utc
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,DH9756101,nike-dunk-low-gs-orange-blue,Tênis Nike Dunk Low GS Orange Blue 'Hot Curry' Laranja,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,CU1726100,nike-dunk-low-kentucky,Tênis Nike Dunk Low Kentucky Azul,37,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1069536277,CU1726100,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,DD1503116,nike-dunk-low-light-violet,Nike Dunk Low Light Violet,35,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1069536259,DD1503116,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,DV3054001,nike-dunk-low-lx-black-team-gold,Tênis Nike Dunk Low LX Black Team Gold Preto,34,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,949730105,DV3054001,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,DN1431103-34,nike-dunk-low-next-nature-lilac,Tênis Nike Dunk Low Next Nature Lilac Roxo,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,DN1431101,nike-dunk-low-next-nature-white-gym-red,Tênis Nike Dunk Low Next Nature White Gym Red Vermelho,35,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,952431173,DN1431101,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,DD1503122,nike-dunk-low-pale-ivory-redwood,Tênis Nike Dunk Low Pale Ivory Redwood Cinza,parent/base,BLOCKED_SHOPIFY_MISSING_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,DJ9955800,nike-dunk-low-patent-halloween,Tênis Nike Dunk Low Patent Halloween Laranja,36,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1029177349,DJ9955800,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,DJ9955600,nike-dunk-low-pink-foam-black,Tênis Nike Dunk Low Pink Foam Black Rosa/Preto,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,DV0833400,nike-dunk-low-polar-blue,Tênis Nike Dunk Low Polar Blue Azul,38,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1054455147,DV0833400,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,DR9705100,nike-dunk-low-premium-valentines-day,Tênis Nike Dunk Low Premium Valentine's day Vermelho Vinho,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,DD1391401,nike-dunk-low-racer-blue,Tênis Nike Dunk Low Racer Blue Azul,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,FN7645133,nike-dunk-low-se-australia,Tênis Nike Dunk Low SE Australia Marrom,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,DQ5009268,nike-dunk-low-setsubun,Tênis Nike Dunk Low Setsubun Marrom,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,DV1681100,nike-dunk-low-sun-club,Tênis Nike Dunk Low Sun Club Amarelo,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,CU1726101,nike-dunk-low-syracuse,Tênis Nike Dunk Low Syracuse Laranja,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,DD1391601,nike-dunk-low-team-red,Tênis Nike Dunk Low Team Red Vermelho,37,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,960637199,DD1391601,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,DZ5350288,nike-dunk-low-teddy-bear,Tênis Nike Dunk Low Teddy Bear Marrom,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,DD1391402,nike-dunk-low-ucla,Nike Dunk Low UCLA,37,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1068537890,DD1391402,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,CU1727100,nike-dunk-low-university-red,Tênis Nike Dunk Low University Red Vermelho,36,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1055219985,CU1727100,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,DD1391400,nike-dunk-low-valerian-blue,Tênis Nike Dunk Low Valerian Blue Azul,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,DJ9955100,nike-dunk-low-white-paisley,Tênis Nike Dunk Low White Paisley Branco,35,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1056123886,DJ9955100,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,CJ5378300,nike-dunk-sb-grateful-dead-green,Tênis Nike Dunk SB Grateful Dead Green Verde,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,DH7755001,nike-sb-dunk-high-pro-black-and-metallic-gold,Tênis Nike SB Dunk High Pro Black and Metallic Gold Preto,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,DM0807600,nike-sb-dunk-low-cherry,Tênis Nike SB Dunk Low Cherry Vermelho,38,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,964606713,DM0807600,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,BQ6817500,nike-sb-dunk-low-court-purple,Tênis Nike SB Dunk Low Court Purple Roxo,35,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,954125816,BQ6817500,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,BQ6817009,nike-sb-dunk-low-elephant,Tênis Nike SB Dunk Low Elephant Colorido,35,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1069010456,BQ6817009,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,CV1655600,nike-sb-dunk-low-pink-pig,Tênis Nike SB Dunk Low Pink Pig Rosa,34,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,957827003,CV1655600,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,DH7534200,nike-sb-dunk-low-prm-paisley-brown,Tênis Nike SB Dunk Low PRM Paisley Brown Marrom,35,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1069536187,DH7534200,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,DQ4040400,nike-sb-dunk-low-prm-phillies,Tênis Nike SB Dunk Low PRM Phillies Azul,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,DM0807400,nike-sb-dunk-low-pro-blue-raspberry,Tênis Nike SB Dunk Low Pro Blue Raspberry Azul,38,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,964600396,DM0807400,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,BQ6817302,nike-sb-dunk-low-pro-classic-green,Tênis Nike SB Dunk Low Pro Classic Green Verde,35,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,957806581,BQ6817302,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,CD2563006,nike-sb-dunk-low-pro-iso-black-gum,Tênis Nike SB Dunk Low Pro ISO Black Gum Preto,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,DH1319200,nike-sb-dunk-low-pro-iso-dark-russet,Tênis Nike SB Dunk Low Pro ISO Dark Russet Marrom,38,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,961170157,DH1319200,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,DV5464001,nike-sb-dunk-low-pro-iso-grey-gum,Tênis Nike SB Dunk Low Pro ISO Grey Gum Cinza,37,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,964594278,DV5464001,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,CT2552800,nike-sb-dunk-low-strangelove,Tênis Nike SB Dunk Low Strangelove Rosa,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,CZ2239600,nike-sb-dunk-low-what-the-p-rod,Tênis Nike SB Dunk Low What The P-Rod Colorido,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,DR5415103,nike-sb-x-air-jordan-4-retro-pine-green,Tênis Nike SB x Air Jordan 4 Retro 'Pine Green' Verde,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,DR2630100,nike-x-nocta-x-cpfm-t-shirt-white,"Camiseta Nike x NOCTA ""Souvenir Cactus"" Branco",M,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1069536944,DR2630100,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,BB0133S,oculos-de-sol-balenciaga-bb0133s-001-preto,Oculos de Sol Balenciaga BB0133S-001 Preto,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,CV9388100,off-white-x-air-jordan-4-sail,Tênis Nike Off-White x Air Jordan 4 Sail Bege,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,DX1419300,off-white-x-nike-air-force-1-low-green-brooklyn,Tênis Off-White x Nike Air Force 1 Low Green Brooklyn Verde,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,1183C468301-1,onitsuka-tiger-mexico-66-sd-metallic-series-jade-cream-verde,Onitsuka Tiger Mexico 66 SD Metallic Series Jade Cream Verde,34,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1062290773,1183C468301-1,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,LK-7103966,onitsuka-tiger-mexico-66-white,Onitsuka Tiger Mexico 66 White Branco,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,ONI-8676190,onitsuka-tiger-moage-co-oyster-grey-feather-grey,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,DH7695600,parra-x-nike-sb-dunk-low-pro-abstract-art,Tênis Parra x Nike SB Dunk Low Pro Abstract Art Colorido,38,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,927373401,DH7695600,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,CDGP2,polo-comme-des-garcons-play-branco,Polo Comme des Garçons PLAY Red Emblem White Branco,G/L,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1070118877,CDGP2,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,CDGP1,polo-comme-des-garcons-play-preto,Polo Comme des Garçons PLAY Black Emblem Black Preto,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,IW7523,pre-venda-camiseta-manga-longa-adidas-x-korn,Camiseta Manga Longa Adidas x Korn Preto,parent/base,BLOCKED_SHOPIFY_MISSING_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,IF4282,pre-venda-tenis-korn-x-adidas-campus-2-0-carbon-cinza,Tênis Korn x adidas Campus 2.0 Carbon Cinza,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,850055527140,rhode-pocket-blush,Rhode Pocket Blush,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,DO9404400,run-the-jewels-x-dunk-low-sb-4-20,Tênis Run The Jewels x Dunk Low SB '4/20' Azul,36,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1068503990,DO9404400,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,IG1025,samba-og-white-scarlet,Tênis Adidas Samba OG White Scarlet Branco,39,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,969079460,IG1025,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,DC9936100,sean-cliver-x-dunk-low-sb-holiday-special,Tênis Sean Cliver x Dunk Low SB Holiday Special Azul,36,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1069536140,DC9936100,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
