online:pt:BR:ONI-1225054-38,Tênis Onitsuka Tiger Mexico 66 Fringe Yellow/Black Amarelo,candidate_wave3_color_title_review,color,"{""color"": ""Amarelo / Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-1225054-39,Tênis Onitsuka Tiger Mexico 66 Fringe Yellow/Black Amarelo,candidate_wave3_color_title_review,color,"{""color"": ""Amarelo / Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-1225054-40,Tênis Onitsuka Tiger Mexico 66 Fringe Yellow/Black Amarelo,candidate_wave3_color_title_review,color,"{""color"": ""Amarelo / Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-1225054-405,Tênis Onitsuka Tiger Mexico 66 Fringe Yellow/Black Amarelo,candidate_wave3_color_title_review,color,"{""color"": ""Amarelo / Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-1225054-415,Tênis Onitsuka Tiger Mexico 66 Fringe Yellow/Black Amarelo,candidate_wave3_color_title_review,color,"{""color"": ""Amarelo / Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-1225054-42,Tênis Onitsuka Tiger Mexico 66 Fringe Yellow/Black Amarelo,candidate_wave3_color_title_review,color,"{""color"": ""Amarelo / Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-1225054-425,Tênis Onitsuka Tiger Mexico 66 Fringe Yellow/Black Amarelo,candidate_wave3_color_title_review,color,"{""color"": ""Amarelo / Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-1225054-43,Tênis Onitsuka Tiger Mexico 66 Fringe Yellow/Black Amarelo,candidate_wave3_color_title_review,color,"{""color"": ""Amarelo / Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-1225054-44,Tênis Onitsuka Tiger Mexico 66 Fringe Yellow/Black Amarelo,candidate_wave3_color_title_review,color,"{""color"": ""Amarelo / Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-2283614-34,Tênis Onitsuka Tiger Mexico 66 Sabot Black/Black Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-2283614-35,Tênis Onitsuka Tiger Mexico 66 Sabot Black/Black Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-2283614-36,Tênis Onitsuka Tiger Mexico 66 Sabot Black/Black Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-2283614-37,Tênis Onitsuka Tiger Mexico 66 Sabot Black/Black Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-2283614-38,Tênis Onitsuka Tiger Mexico 66 Sabot Black/Black Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-2283614-39,Tênis Onitsuka Tiger Mexico 66 Sabot Black/Black Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-2283614-40,Tênis Onitsuka Tiger Mexico 66 Sabot Black/Black Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-2283614-41,Tênis Onitsuka Tiger Mexico 66 Sabot Black/Black Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-2283614-42,Tênis Onitsuka Tiger Mexico 66 Sabot Black/Black Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-2283614-43,Tênis Onitsuka Tiger Mexico 66 Sabot Black/Black Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-2283614-44,Tênis Onitsuka Tiger Mexico 66 Sabot Black/Black Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-6772830-34,Tênis Onitsuka Tiger Mexico 66 Sabot Pure Silver Cream Cinza,candidate_wave3_color_title_review,color,"{""color"": ""Cinza / Creme / Prata""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-6772830-35,Tênis Onitsuka Tiger Mexico 66 Sabot Pure Silver Cream Cinza,candidate_wave3_color_title_review,color,"{""color"": ""Cinza / Creme / Prata""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-6772830-36,Tênis Onitsuka Tiger Mexico 66 Sabot Pure Silver Cream Cinza,candidate_wave3_color_title_review,color,"{""color"": ""Cinza / Creme / Prata""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-6772830-37,Tênis Onitsuka Tiger Mexico 66 Sabot Pure Silver Cream Cinza,candidate_wave3_color_title_review,color,"{""color"": ""Cinza / Creme / Prata""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-6772830-38,Tênis Onitsuka Tiger Mexico 66 Sabot Pure Silver Cream Cinza,candidate_wave3_color_title_review,color,"{""color"": ""Cinza / Creme / Prata""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-6772830-39,Tênis Onitsuka Tiger Mexico 66 Sabot Pure Silver Cream Cinza,candidate_wave3_color_title_review,color,"{""color"": ""Cinza / Creme / Prata""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-6772830-40,Tênis Onitsuka Tiger Mexico 66 Sabot Pure Silver Cream Cinza,candidate_wave3_color_title_review,color,"{""color"": ""Cinza / Creme / Prata""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-6772830-41,Tênis Onitsuka Tiger Mexico 66 Sabot Pure Silver Cream Cinza,candidate_wave3_color_title_review,color,"{""color"": ""Cinza / Creme / Prata""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-6772830-42,Tênis Onitsuka Tiger Mexico 66 Sabot Pure Silver Cream Cinza,candidate_wave3_color_title_review,color,"{""color"": ""Cinza / Creme / Prata""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-6772830-43,Tênis Onitsuka Tiger Mexico 66 Sabot Pure Silver Cream Cinza,candidate_wave3_color_title_review,color,"{""color"": ""Cinza / Creme / Prata""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-6772830-44,Tênis Onitsuka Tiger Mexico 66 Sabot Pure Silver Cream Cinza,candidate_wave3_color_title_review,color,"{""color"": ""Cinza / Creme / Prata""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-7270110-34,Tênis Onitsuka Tiger Mexico 66 Sabot Dark Brown Marrom,candidate_wave3_color_title_review,color,"{""color"": ""Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-7270110-35,Tênis Onitsuka Tiger Mexico 66 Sabot Dark Brown Marrom,candidate_wave3_color_title_review,color,"{""color"": ""Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-7270110-36,Tênis Onitsuka Tiger Mexico 66 Sabot Dark Brown Marrom,candidate_wave3_color_title_review,color,"{""color"": ""Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-7270110-37,Tênis Onitsuka Tiger Mexico 66 Sabot Dark Brown Marrom,candidate_wave3_color_title_review,color,"{""color"": ""Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-7270110-38,Tênis Onitsuka Tiger Mexico 66 Sabot Dark Brown Marrom,candidate_wave3_color_title_review,color,"{""color"": ""Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-7270110-39,Tênis Onitsuka Tiger Mexico 66 Sabot Dark Brown Marrom,candidate_wave3_color_title_review,color,"{""color"": ""Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-7270110-40,Tênis Onitsuka Tiger Mexico 66 Sabot Dark Brown Marrom,candidate_wave3_color_title_review,color,"{""color"": ""Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-7270110-41,Tênis Onitsuka Tiger Mexico 66 Sabot Dark Brown Marrom,candidate_wave3_color_title_review,color,"{""color"": ""Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-7270110-42,Tênis Onitsuka Tiger Mexico 66 Sabot Dark Brown Marrom,candidate_wave3_color_title_review,color,"{""color"": ""Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-7270110-43,Tênis Onitsuka Tiger Mexico 66 Sabot Dark Brown Marrom,candidate_wave3_color_title_review,color,"{""color"": ""Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-7270110-44,Tênis Onitsuka Tiger Mexico 66 Sabot Dark Brown Marrom,candidate_wave3_color_title_review,color,"{""color"": ""Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-8676190-34,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,candidate_wave3_color_title_review,color,"{""color"": ""Cinza""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-8676190-35,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,candidate_wave3_color_title_review,color,"{""color"": ""Cinza""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-8676190-36,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,candidate_wave3_color_title_review,color,"{""color"": ""Cinza""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-8676190-37,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,candidate_wave3_color_title_review,color,"{""color"": ""Cinza""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-8676190-38,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,candidate_wave3_color_title_review,color,"{""color"": ""Cinza""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-8676190-39,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,candidate_wave3_color_title_review,color,"{""color"": ""Cinza""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-8676190-40,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,candidate_wave3_color_title_review,color,"{""color"": ""Cinza""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-8676190-41,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,candidate_wave3_color_title_review,color,"{""color"": ""Cinza""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-8676190-415,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,candidate_wave3_color_title_review,color,"{""color"": ""Cinza""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-8676190-425,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,candidate_wave3_color_title_review,color,"{""color"": ""Cinza""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-8676190-43,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,candidate_wave3_color_title_review,color,"{""color"": ""Cinza""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONI-8676190-44,Tênis Onitsuka Tiger Moage Co Oyster Grey/Feather Grey Cinza,candidate_wave3_color_title_review,color,"{""color"": ""Cinza""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONR-2140254-34,Tênis On Running Cloudtilt 'Black Ivory' Branco,candidate_wave3_color_title_review,color,"{""color"": ""Branco / Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONR-2140254-35,Tênis On Running Cloudtilt 'Black Ivory' Branco,candidate_wave3_color_title_review,color,"{""color"": ""Branco / Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONR-2140254-36,Tênis On Running Cloudtilt 'Black Ivory' Branco,candidate_wave3_color_title_review,color,"{""color"": ""Branco / Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONR-2140254-37,Tênis On Running Cloudtilt 'Black Ivory' Branco,candidate_wave3_color_title_review,color,"{""color"": ""Branco / Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONR-2140254-38,Tênis On Running Cloudtilt 'Black Ivory' Branco,candidate_wave3_color_title_review,color,"{""color"": ""Branco / Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONR-2140254-39,Tênis On Running Cloudtilt 'Black Ivory' Branco,candidate_wave3_color_title_review,color,"{""color"": ""Branco / Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONR-2140254-40,Tênis On Running Cloudtilt 'Black Ivory' Branco,candidate_wave3_color_title_review,color,"{""color"": ""Branco / Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONR-2140254-41,Tênis On Running Cloudtilt 'Black Ivory' Branco,candidate_wave3_color_title_review,color,"{""color"": ""Branco / Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONR-2140254-42,Tênis On Running Cloudtilt 'Black Ivory' Branco,candidate_wave3_color_title_review,color,"{""color"": ""Branco / Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONR-2140254-43,Tênis On Running Cloudtilt 'Black Ivory' Branco,candidate_wave3_color_title_review,color,"{""color"": ""Branco / Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONR-2140254-44,Tênis On Running Cloudtilt 'Black Ivory' Branco,candidate_wave3_color_title_review,color,"{""color"": ""Branco / Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:ONR-2140254-45,Tênis On Running Cloudtilt 'Black Ivory' Branco,candidate_wave3_color_title_review,color,"{""color"": ""Branco / Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:OXV-0587614-35,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto / Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:OXV-0587614-355,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto / Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:OXV-0587614-36,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto / Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:OXV-0587614-37,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto / Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:OXV-0587614-375,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto / Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:OXV-0587614-38,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto / Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:OXV-0587614-39,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto / Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:OXV-0587614-395,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto / Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:OXV-0587614-40,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto / Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:OXV-0587614-405,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto / Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:OXV-0587614-415,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto / Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:OXV-0587614-42,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Black Brown Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto / Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
