package,priority,bucket,product_id,channel,offer_id,reconciliation_offer_id,title,proposed_operation,approval_gate,rollback_snapshot_ref,execution_status,evidence,has_destination_problem,item_issue_count
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_43774078391680,online,LIA_43774078391680,LIA_43774078391680,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_43774078391690,online,LIA_43774078391690,LIA_43774078391690,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_43774078391700,online,LIA_43774078391700,LIA_43774078391700,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_43774078391710,online,LIA_43774078391710,LIA_43774078391710,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_43774078391720,online,LIA_43774078391720,LIA_43774078391720,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_43774078391730,online,LIA_43774078391730,LIA_43774078391730,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_5209-1,online,LIA_5209-1,LIA_5209-1,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_5362-1,online,LIA_5362-1,LIA_5362-1,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_5362-2,online,LIA_5362-2,LIA_5362-2,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_5362-3,online,LIA_5362-3,LIA_5362-3,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_5389-1,online,LIA_5389-1,LIA_5389-1,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_5389-2,online,LIA_5389-2,LIA_5389-2,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_5389-3,online,LIA_5389-3,LIA_5389-3,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_553560118-1,online,LIA_553560118-1,LIA_553560118-1,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_553560800-1,online,LIA_553560800-1,LIA_553560800-1,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_A15FW740-1,online,LIA_A15FW740-1,LIA_A15FW740-1,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_A15FW740-10,online,LIA_A15FW740-10,LIA_A15FW740-10,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_A15FW740-11,online,LIA_A15FW740-11,LIA_A15FW740-11,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_A15FW740-2,online,LIA_A15FW740-2,LIA_A15FW740-2,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_A15FW740-3,online,LIA_A15FW740-3,LIA_A15FW740-3,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_A15FW740-4,online,LIA_A15FW740-4,LIA_A15FW740-4,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_A15FW740-5,online,LIA_A15FW740-5,LIA_A15FW740-5,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_A15FW740-6,online,LIA_A15FW740-6,LIA_A15FW740-6,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_A15FW740-7,online,LIA_A15FW740-7,LIA_A15FW740-7,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_A15FW740-8,online,LIA_A15FW740-8,LIA_A15FW740-8,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_A15FW740-9,online,LIA_A15FW740-9,LIA_A15FW740-9,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AA3834-100-34,online,LIA_AA3834-100-34,LIA_AA3834-100-34,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AA3834-100-35,online,LIA_AA3834-100-35,LIA_AA3834-100-35,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AA3834-100-36,online,LIA_AA3834-100-36,LIA_AA3834-100-36,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AA3834-100-37,online,LIA_AA3834-100-37,LIA_AA3834-100-37,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AA3834-100-38,online,LIA_AA3834-100-38,LIA_AA3834-100-38,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AA3834-100-39,online,LIA_AA3834-100-39,LIA_AA3834-100-39,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AA3834-100-40,online,LIA_AA3834-100-40,LIA_AA3834-100-40,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AA3834-100-41,online,LIA_AA3834-100-41,LIA_AA3834-100-41,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AA3834-100-42,online,LIA_AA3834-100-42,LIA_AA3834-100-42,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AA3834-100-43,online,LIA_AA3834-100-43,LIA_AA3834-100-43,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AA3834-100-44,online,LIA_AA3834-100-44,LIA_AA3834-100-44,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AA3834-100-45,online,LIA_AA3834-100-45,LIA_AA3834-100-45,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AA3834-100-46,online,LIA_AA3834-100-46,LIA_AA3834-100-46,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AR3566-200-34,online,LIA_AR3566-200-34,LIA_AR3566-200-34,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AR3566-200-35,online,LIA_AR3566-200-35,LIA_AR3566-200-35,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AR3566-200-36,online,LIA_AR3566-200-36,LIA_AR3566-200-36,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AR3566-200-37,online,LIA_AR3566-200-37,LIA_AR3566-200-37,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AR3566-200-38,online,LIA_AR3566-200-38,LIA_AR3566-200-38,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AR3566-200-39,online,LIA_AR3566-200-39,LIA_AR3566-200-39,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AR3566-200-40,online,LIA_AR3566-200-40,LIA_AR3566-200-40,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AR3566-200-41,online,LIA_AR3566-200-41,LIA_AR3566-200-41,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AR3566-200-42,online,LIA_AR3566-200-42,LIA_AR3566-200-42,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AR3566-401-34,online,LIA_AR3566-401-34,LIA_AR3566-401-34,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AR3566-401-35,online,LIA_AR3566-401-35,LIA_AR3566-401-35,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AR3566-401-36,online,LIA_AR3566-401-36,LIA_AR3566-401-36,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AR3566-401-37,online,LIA_AR3566-401-37,LIA_AR3566-401-37,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AR3566-401-38,online,LIA_AR3566-401-38,LIA_AR3566-401-38,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AR3566-401-39,online,LIA_AR3566-401-39,LIA_AR3566-401-39,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AR3566-401-40,online,LIA_AR3566-401-40,LIA_AR3566-401-40,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AR3566-401-41,online,LIA_AR3566-401-41,LIA_AR3566-401-41,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AR3566-401-42,online,LIA_AR3566-401-42,LIA_AR3566-401-42,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AV3594-104-34,online,LIA_AV3594-104-34,LIA_AV3594-104-34,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AV3594-104-35,online,LIA_AV3594-104-35,LIA_AV3594-104-35,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AV3594-104-36,online,LIA_AV3594-104-36,LIA_AV3594-104-36,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AV3594-104-37,online,LIA_AV3594-104-37,LIA_AV3594-104-37,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AV3594-104-38,online,LIA_AV3594-104-38,LIA_AV3594-104-38,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AV3594-104-39,online,LIA_AV3594-104-39,LIA_AV3594-104-39,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AV3594-104-40,online,LIA_AV3594-104-40,LIA_AV3594-104-40,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AV3594-104-41,online,LIA_AV3594-104-41,LIA_AV3594-104-41,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AV3594-104-42,online,LIA_AV3594-104-42,LIA_AV3594-104-42,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AV3595-004-38,online,LIA_AV3595-004-38,LIA_AV3595-004-38,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AV3595-004-39,online,LIA_AV3595-004-39,LIA_AV3595-004-39,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AV3595-004-40,online,LIA_AV3595-004-40,LIA_AV3595-004-40,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AV3595-004-41,online,LIA_AV3595-004-41,LIA_AV3595-004-41,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AV3595-004-42,online,LIA_AV3595-004-42,LIA_AV3595-004-42,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AV3595-004-43,online,LIA_AV3595-004-43,LIA_AV3595-004-43,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_AV3595-004-44,online,LIA_AV3595-004-44,LIA_AV3595-004-44,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
A_online_stale_triage,P0,online_unmatched_possible_stale,online:pt:BR:LIA_B37572,online,LIA_B37572,LIA_B37572,,merchant_cleanup_candidate_exact_product_id_after_final_sample_validation,Approval required to delete/suppress exact Merchant online product IDs or change source feed/app.,private_snapshot_records_by_product_id,not_executed_preview_only,merchant_destination_not_approved;merchant_item_level_issues,True,14
