signal_level,product_name,sku,size,sold_30d,order_count_30d,last_sold_at,tiny_stock_lk_controle,tiny_stock_total,inventory_quantity_shopify,estimated_days_cover,recommendation,stock_decision,signal_reason,lead_time_status
crítico,Tênis Adidas Samba Disney 101 Dalmatians Penny Branco,KJ5990-2,35,1,1,2026-04-14T17:26:23-03:00,0.0,0.0,0,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Adidas Samba Jane Chalk White Wonder Quartz Branco,JR4482-38,38,1,1,2026-04-27T00:36:26-03:00,0.0,1.0,-1,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Adidas Samba OG Earth Strata Wonder White Marrom,JI3184-3,36,1,1,2026-04-14T16:11:02-03:00,-1.0,0.0,-1,-30.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Adidas Samba OG Liberty London Better Scarlet Branco,JR8841-3,36,1,1,2026-04-15T06:31:30-03:00,0.0,1.0,-1,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Adidas Tokyo Mary Jane Sandy Pink Earth Strata Rosa,IH4000-36,40,1,1,2026-04-20T18:10:37-03:00,0.0,1.0,0,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Adidas Tokyo Off White Core Black Branco,JQ0567-4,37,1,1,2026-04-15T11:17:24-03:00,0.0,0.0,0,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Adidas Yeezy Boost 350 V2 Sesame Cinza,f99717,41,1,1,2026-04-29T12:26:59-03:00,-1.0,0.0,-1,-30.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Alo Yoga ALO Runner Espresso Marrom,a0590u_04-5,38,1,1,2026-04-22T22:17:37-03:00,0.0,0.0,0,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Alo Yoga ALO Runner Gravel Bege,a0590u_03-4,37,1,1,2026-04-24T10:06:30-03:00,0.0,1.0,0,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Alo Yoga ALO Runner Preto,a0590u_01-4,37,1,1,2026-04-30T10:34:28-03:00,0.0,1.0,-1,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis New Balance 1906L Black Suede Preto,U1906LNT-5,37,1,1,2026-05-02T12:04:17-03:00,0.0,0.0,0,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis New Balance 1906L Black Suede Preto,U1906LNT-9,41,1,1,2026-04-25T11:45:25-03:00,0.0,1.0,-1,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis New Balance 1906L Rich Oak Suede Camurça Slip-on Marrom,U1906LNS-40,40,1,1,2026-04-30T13:20:32-03:00,0.0,0.0,4,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis New Balance 204L Arid Timberwolf Bege,U204LMMC-7,40,1,1,2026-04-22T07:39:28-03:00,0.0,2.0,0,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis New Balance 204L Maroon Sea Salt Branco,U204L1ZH-5,38,1,1,2026-04-29T14:28:06-03:00,0.0,0.0,0,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis New Balance 204L Pastel Pink Rosa,U204LMMD-3,36,1,1,2026-04-24T11:09:49-03:00,0.0,1.0,-1,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis New Balance 204L Pastel Pink Rosa,U204LMMD-1,34,1,1,2026-04-15T13:39:58-03:00,0.0,1.0,4,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis New Balance 204L Sea Salt Linen Bege,U204L2SZ-38,38,1,1,2026-05-03T09:47:02-03:00,0.0,1.0,-1,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis New Balance 530 White Light Crome Blue Branco,MR530RA-5,38,1,1,2026-04-18T19:33:41-03:00,0.0,1.0,-1,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis New Balance 530 White Natural Indigo Branco,MR530SG-3,37,1,1,2026-05-03T21:32:52-03:00,0.0,1.0,0,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis New Balance 530 White Natural Indigo Branco,MR530SG-2,36,1,1,2026-04-26T16:26:45-03:00,0.0,8.0,0,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis New Balance 9060 Angora Sea Salt Bege,U9060ERB-6,39,1,1,2026-04-30T09:58:25-03:00,0.0,1.0,4,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis New Balance 9060 Boné Sparrow Marrom,U9060ZGA-6,39,1,1,2026-05-05T18:05:17-03:00,0.0,2.0,0,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis New Balance 9060 Boné Sparrow Marrom,U9060ZGA-2,35,1,1,2026-04-11T09:39:39-03:00,0.0,2.0,0,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis New Balance 9060 Chrome Blue Azul,U9060EED-3,37,1,1,2026-04-14T14:41:42-03:00,0.0,1.0,0,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis New Balance 9060 Cortado Marrom,U9060493,34,1,1,2026-04-14T14:37:40-03:00,0.0,0.0,-1,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis New Balance 9060 Pearl Grey Linen Azul,U9060EEL-2,35,1,1,2026-04-24T09:58:49-03:00,0.0,1.0,0,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis New Balance 9060 Quartz Grey Cinza,U9060HSA-5,38,1,1,2026-04-30T16:49:41-03:00,0.0,1.0,-1,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis New Balance 9060 Rich Oak Marrom,U9060CCC-3,36,1,1,2026-05-01T21:08:44-03:00,0.0,1.0,-1,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis New Balance 9060 Sea Salt Concrete Branco,U9060ECA-14,44,1,1,2026-04-24T12:07:07-03:00,0.0,0.0,-2,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis New Balance 9060 Sea Salt Raincloud Cinza,U9060ZGF-3,38,1,1,2026-05-06T16:26:55-03:00,0.0,2.0,0,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis New Balance 9060 Sea Salt Raincloud Cinza,U9060ZGF-1,36,1,1,2026-04-14T23:15:07-03:00,0.0,0.0,0,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis New Balance 9060 Slate Grey Arid Stone Cinza,U9060LBA-3,36,1,1,2026-05-02T08:53:45-03:00,0.0,0.0,0,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis New Balance 9060 Triple White Branco,U9060NRJ-36,36,1,1,2026-05-02T08:53:45-03:00,0.0,0.0,1,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,"Tênis Nike Air Jordan 1 Low ""Palomino"" Marrom",553558215,44,1,1,2026-04-13T12:10:40-03:00,0.0,0.0,0,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike Air Jordan 1 Low Guava Ice Preto,DC0774010,41,1,1,2026-04-24T13:40:31-03:00,0.0,1.0,0,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike Air Jordan 1 Low Og Sp x Travis Scott Medium Olive Verde,DM7866200-7,41,1,1,2026-05-02T12:01:18-03:00,-1.0,-1.0,0,-30.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike Air Jordan 1 Low Purple Roxo,553558515-6,43,1,1,2026-04-13T12:10:40-03:00,0.0,2.0,0,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike Air Jordan 1 Low SE Concord Preto,DV1309100-1,40,1,1,2026-04-29T14:33:50-03:00,0.0,2.0,1,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike Air Jordan 4 Retro Metallic Gold Branco,AQ9129-170-7,40,1,1,2026-04-13T20:10:14-03:00,0.0,1.0,0,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike Air Jordan Chase B x Travis Scott x Jumpman Jack TR Black Night Silver Preto,IH7971-001-40,40,1,1,2026-04-30T13:22:51-03:00,0.0,1.0,-1,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike Air Max 1 '87 Stranger Things Steve Harrington Branco,IM3906-100-4,37,1,1,2026-05-04T10:09:40-03:00,0.0,1.0,4,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike Air Max 90 x Patta SP Sapphire Azul,HF8814-002-43,43,1,1,2026-04-21T19:18:12-03:00,0.0,1.0,-1,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike Cortez Valentine's Day Branco,FZ5167-133-5,38,1,1,2026-05-09T17:06:34-03:00,0.0,0.0,1,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike Dunk Low Baroque Brown Marrom,HF4292-200-5,42,1,1,2026-05-01T10:26:47-03:00,0.0,1.0,-1,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike Dunk Low Light Carbon Cinza,FB9109-101-5,38,1,1,2026-05-01T10:52:04-03:00,0.0,1.0,0,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike Dunk Low SE Australia Marrom,FN7645133-1,38,1,1,2026-04-18T17:03:28-03:00,0.0,1.0,-1,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike Mind 002 Grey Football Grey Cinza,HQ4310-002-40,40,1,1,2026-04-14T14:41:42-03:00,-1.0,-1.0,-1,-30.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike Mind 002 Light Smoke Grey Cinza,HQ4308-003-5,36,1,1,2026-05-08T12:08:05-03:00,0.0,1.0,-1,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike Mind 002 Light Smoke Grey Cinza,HQ4308-003-9,42,1,1,2026-05-04T16:50:38-03:00,0.0,0.0,0,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike Moon Shoe SP Jacquemus Alabaster Amarelo,HV8547-700-11,37.5,1,1,2026-05-04T11:38:13-03:00,0.0,4.0,0,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike Moon Shoe SP Jacquemus Alabaster Amarelo,HV8547-700-8,41,1,1,2026-04-27T13:04:27-03:00,0.0,4.0,0,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike Moon Shoe SP Jacquemus Alabaster Amarelo,HV8547-700-2,35,1,1,2026-04-20T18:35:49-03:00,0.0,2.0,-1,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike Moon Shoe SP Jacquemus Medium Brown Marrom,HV8547-200-39.5,39.5,1,1,2026-04-19T09:29:50-03:00,0.0,0.0,0,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike Moon Shoe SP Jacquemus Medium Brown Marrom,HV8547-200-34,34,1,1,2026-04-19T08:35:43-03:00,0.0,1.0,3,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike Moon Shoe SP Jacquemus Medium Brown Marrom,HV8547-200-36,36,1,1,2026-04-13T07:58:23-03:00,0.0,6.0,0,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike Moon Shoe SP Jacquemus Off Noir Preto,HV8547-001-7,40,1,1,2026-05-10T08:53:44-03:00,0.0,3.0,-1,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike Moon Shoe SP Jacquemus Off Noir Preto,HV8547-001-1,34,1,1,2026-05-07T14:43:03-03:00,0.0,1.0,0,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike Moon Shoe SP Jacquemus Off Noir Preto,HV8547-001-3,36,1,1,2026-05-03T10:49:03-03:00,0.0,1.0,-1,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike Moon Shoe SP Jacquemus Off Noir Preto,HV8547-001-5,38,1,1,2026-05-03T10:26:51-03:00,0.0,1.0,-1,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike Moon Shoe SP Jacquemus Off Noir Preto,HV8547-001-4,37,1,1,2026-04-22T16:05:34-03:00,0.0,6.0,-1,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike Moon Shoe SP Jacquemus Off White,HV8547-002-40,40,1,1,2026-04-22T17:21:28-03:00,0.0,1.0,0,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike Moon Shoe SP Jacquemus Off White,HV8547-002-35,35,1,1,2026-04-14T14:30:50-03:00,0.0,4.0,0,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike Moon Shoe SP Jacquemus Off White,HV8547-002-37.5,37.5,1,1,2026-04-13T13:56:33-03:00,0.0,4.0,0,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike Moon Shoe SP Jacquemus Pale Pink Rosa,HV8547-601-38,38,1,1,2026-04-29T14:28:06-03:00,0.0,0.0,0,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike Moon Shoe SP Jacquemus Pale Pink Rosa,HV8547-601-34,34,1,1,2026-04-22T07:56:20-03:00,0.0,1.0,-1,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike Moon Shoe SP Jacquemus University Red Vermelho,HV8547-600-9,42,1,1,2026-04-15T12:48:52-03:00,0.0,2.0,0,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike Moon Shoe SP Jacquemus University Red Vermelho,HV8547-600-4,37,1,1,2026-04-15T11:05:10-03:00,0.0,3.0,-2,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike SB Dunk Low Pro St. Patrick's Day Verde,BQ6817303-40.5,40.5,1,1,2026-04-22T15:35:29-03:00,0.0,1.0,-1,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
crítico,Tênis Nike Sb Dunk Low Pro Triple White Branco,FJ1674-100-2,38,1,1,2026-05-08T17:22:34-03:00,0.0,1.0,0,0.0,cotação/sourcing recomendado,não decidir automaticamente; validar Tiny depósito LK | CONTROLE ESTOQUE + lead time + margem antes de PO/compra,Venda recente com estoque oficial LK Controle zerado/negativo,lacuna: lead time por SKU/tamanho não disponível nas fontes lidas
